Speed,Pos,LSD,MSD,BSD,Time_Since_MSD
1,0,9999,9999,9999,1160
1,0,9999,9999,9999,1180
1,0,9999,9999,9999,1200
1,0,9999,9999,9999,1220
1,0,9999,9999,9999,1240
1,0,9999,9999,9999,1260
1,0,9999,9999,9999,1280
1,0,9999,9999,9999,1300
1,0,9999,9999,9999,1320
1,0,9999,9999,9999,1340
1,0,9999,9999,9999,1360
1,0,9999,9999,9999,1380
1,0,9999,9999,9999,1400
1,0,9999,9999,9999,1420
1,0,9999,9999,9999,1440
1,0,9999,9999,9999,1460
1,0,9999,9999,9999,1480
1,0,9999,9999,9999,1500
2,0,9999,9999,9999,1520
2,0.00458333,9999,9999,9999,1540
2,0.0291667,9999,9999,9999,1560
2,0.0741667,9999,9999,9999,1580
2,0.138333,9999,9999,9999,1600
2,0.150833,9999,9999,9999,1620
2,0.205833,9999,9999,9999,1640
2,0.300833,9999,9999,9999,1660
2,0.345417,9999,9999,9999,1680
2,0.376667,9999,9999,9999,1700
2,0.431667,9999,9999,9999,1720
2,0.465833,9999,9999,9999,1740
2,0.547917,9999,9999,9999,1760
2,0.5925,9999,9999,9999,1780
2,0.639583,9999,9999,9999,1800
1,0.735417,9999,9999,9999,1820
1,0.785,9999,9999,9999,1840
1,0.855833,9999,9999,9999,1860
1,0.88125,9999,9999,9999,1880
1,0.906667,9999,9999,9999,1900
1,0.95375,9999,9999,9999,1920
1,0.975833,9999,9999,9999,1940
1,1.02917,9999,9999,9999,1960
1,1.06875,9999,9999,9999,1980
1,1.17125,9999,9999,9999,2000
1,1.22458,9999,9999,9999,2020
1,1.27583,9999,9999,9999,2040
1,1.37583,9999,9999,9999,2060
1,1.42292,9999,9999,9999,2080
1,1.51208,9999,9999,9999,2100
1,1.55417,9999,9999,9999,2120
1,1.59458,9999,9999,9999,2140
1,1.67375,9999,9999,9999,2160
1,1.71,9999,9999,9999,2180
1,1.78125,9999,9999,9999,2200
1,1.81458,9999,9999,9999,2220
1,1.84792,9999,9999,9999,2240
1,1.91417,9999,9999,9999,2260
1,1.94583,9999,9999,9999,2280
1,2.00708,9999,9999,9999,2300
1,2.03792,9999,9999,9999,2320
1,2.06875,9999,9999,9999,2340
1,2.13125,9999,9999,9999,2360
1,2.16167,9999,9999,9999,2380
1,2.22208,9999,9999,9999,2400
1,2.25125,9999,9999,9999,2420
1,2.27917,9999,9999,9999,2440
1,2.33583,9999,9999,9999,2460
1,2.36375,9999,9999,9999,2480
1,2.42208,9999,9999,9999,2500
1,2.45083,9999,9999,9999,2520
1,2.50542,9999,9999,9999,2540
1,2.53083,9999,9999,9999,2560
1,2.55667,9999,9999,9999,2580
2,2.60667,9999,9999,9999,2600
2,2.63042,9999,9999,9999,2620
2,2.6975,9999,9999,9999,2640
2,2.75583,9999,9999,9999,2660
2,2.83042,9999,9999,9999,2680
2,2.97708,9999,9999,9999,2700
2,3.0175,9999,9999,9999,2720
2,3.09,9999,9999,9999,2740
2,3.14417,9999,9999,9999,2760
2,3.2,9999,9999,9999,2780
2,3.30958,9999,9999,9999,2800
2,3.35833,9999,9999,9999,2820
2,3.45583,9999,9999,9999,2840
2,3.51208,9999,9999,9999,2860
2,3.56917,9999,9999,9999,2880
2,3.68875,9999,9999,9999,2900
2,3.75083,9999,9999,9999,2920
2,3.87792,9999,9999,9999,2940
1,3.94333,9999,9999,9999,2960
1,4.01167,9999,9999,9999,2980
1,4.12083,9999,9999,9999,3000
1,4.16708,9999,9999,9999,3020
1,4.2575,9999,9999,9999,3040
1,4.30042,9999,9999,9999,3060
1,4.38167,9999,9999,9999,3080
1,4.42375,9999,9999,9999,3100
1,4.47042,9999,9999,9999,3120
1,4.58667,9999,9999,9999,3140
1,4.65125,9999,9999,9999,3160
1,4.78125,9999,9999,9999,3180
1,4.84542,9999,9999,9999,3200
1,4.9075,9999,9999,9999,3220
1,5.03042,9999,9999,9999,3240
1,5.08958,9999,9999,9999,3260
1,5.20458,9999,9999,9999,3280
1,5.26083,9999,9999,9999,3300
1,5.315,9999,9999,9999,3320
1,5.41917,9999,9999,9999,3340
1,5.47083,9999,9999,9999,3360
1,5.56958,9999,9999,9999,3380
1,5.61667,9999,9999,9999,3400
1,5.66333,9999,9999,9999,3420
1,5.75958,9999,9999,9999,3440
1,5.80458,9999,9999,9999,3460
1,5.89583,9999,9999,9999,3480
1,5.94208,9999,9999,9999,3500
1,5.98917,9999,9999,9999,3520
1,6.08083,9999,9999,9999,3540
1,6.12625,9999,9999,9999,3560
1,6.21667,9999,9999,9999,3580
1,6.26208,9999,9999,9999,3600
1,6.30542,9999,9999,9999,3620
1,6.56958,9999,9999,9999,3640
1,6.61208,179,9999,9999,3660
1,6.69625,179,9999,9999,3680
1,6.73792,167,9999,9999,3700
1,6.77958,167,9999,9999,0
1,6.86042,167,9999,9999,20
1,6.9,168,9999,9999,40
1,6.9775,168,9999,9999,60
1,7.01583,173,9999,9999,0
1,7.05375,173,9999,9999,20
1,7.12667,173,9999,9999,40
1,7.16375,172,9999,9999,60
1,7.23417,172,9999,9999,0
1,7.26958,176,9999,9999,20
1,7.30417,176,9999,9999,40
1,7.37375,176,9999,9999,60
1,7.40792,179,9999,9999,0
1,7.47583,179,9999,9999,20
1,7.54292,183,9999,9999,40
1,7.60625,183,9999,9999,60
1,7.63833,170,9999,9999,0
1,7.70125,170,9999,9999,20
1,7.73167,176,9999,169,40
1,7.79333,176,9999,169,60
1,7.82167,176,9999,172,0
1,7.88042,168,9999,172,20
1,7.90833,168,9999,172,40
1,7.96375,170,9999,168,60
1,7.99125,170,9999,168,0
1,8.04417,182,9999,168,20
1,8.06958,182,9999,168,40
1,8.11917,201,9999,174,60
1,8.14458,201,9999,174,0
1,8.19375,201,9999,174,20
1,8.21625,421,9999,172,40
1,8.26333,421,9999,172,60
1,8.28667,421,9999,268,0
1,8.30833,9999,9999,268,20
1,8.3525,9999,9999,268,40
1,8.37375,9999,9999,266,60
1,8.415,9999,9999,266,80
1,8.43583,9999,9999,265,100
1,8.455,9999,9999,265,120
1,8.495,9999,180,265,140
1,8.51417,9999,180,265,160
1,8.54958,9999,174,265,180
1,8.56792,9999,174,263,200
1,8.58542,9999,174,263,220
1,8.61833,9999,177,263,240
1,8.63458,9999,177,262,260
1,8.665,9999,169,262,280
1,8.67875,9999,169,261,300
1,8.69375,9999,169,261,320
1,8.72292,9999,167,261,340
1,8.735,9999,167,265,360
1,8.76333,9999,167,265,380
1,8.77583,9999,167,169,400
1,8.78708,9999,167,169,420
1,8.81125,9999,167,169,440
1,8.82083,9999,167,165,460
1,8.84083,9999,167,165,480
1,8.85083,9999,167,172,500
1,8.85958,9999,167,172,520
1,8.8775,9999,167,172,540
1,8.88542,9999,167,175,560
1,8.90208,9999,167,175,580
1,8.90958,9999,167,174,600
1,8.92333,9999,167,174,620
1,8.93,9999,170,174,640
1,8.93458,9999,170,173,660
1,8.945,9999,170,173,680
1,8.94958,9999,174,171,700
1,8.95792,9999,174,171,720
1,8.96083,9999,176,171,740
1,8.96375,9999,176,170,760
1,8.96917,9999,176,170,780
1,8.97042,9999,173,169,800
1,8.97167,9999,173,169,820
1,8.97333,9999,174,169,840
1,8.97375,9999,174,170,860
1,8.97417,9999,174,170,880
1,8.97417,9999,176,169,900
1,8.97417,9999,176,169,920
1,8.97417,9999,177,169,940
1,8.97417,9999,177,169,960
1,8.97417,9999,177,169,980
1,8.97417,9999,175,170,1000
1,8.97417,9999,175,170,1020
1,8.97417,9999,175,170,1040
1,8.97417,9999,175,170,1060
1,8.97417,9999,175,170,1080
1,8.97417,9999,178,170,1100
1,8.97417,9999,178,170,1120
1,8.97417,9999,178,170,1140
1,8.97417,9999,178,171,1160
1,8.97417,9999,178,171,1180
1,8.97417,9999,175,170,1200
1,8.97417,9999,175,170,1220
1,8.97417,9999,177,170,1240
1,8.97417,9999,177,170,1260
1,8.97417,9999,177,170,1280
1,8.97417,9999,175,170,1300
1,8.97417,9999,175,171,1320
1,8.97417,9999,177,171,1340
1,8.97417,9999,177,170,1360
1,8.97417,9999,177,170,1380
1,8.97417,9999,175,170,1400
1,8.97417,9999,175,171,1420
1,8.97417,9999,173,171,1440
1,8.97417,9999,173,170,1460
1,8.97417,9999,173,170,1480
1,8.97417,9999,176,170,1500
1,8.97417,9999,176,171,1520
1,8.97417,9999,176,171,1540
1,8.97417,9999,176,170,1560
1,8.97417,9999,176,170,1580
1,8.97417,9999,176,170,1600
1,8.97417,9999,176,170,1620
1,8.97417,9999,176,170,1640
1,8.97417,9999,177,170,1660
1,8.97417,9999,177,170,1680
1,8.97417,9999,175,171,1700
1,8.97417,9999,175,171,1720
1,8.97417,9999,175,170,1740
1,8.97417,9999,175,170,1760
1,8.97417,9999,177,171,1780
1,8.97417,9999,177,171,1800
1,8.97417,9999,176,171,1820
1,8.97417,9999,176,170,1840
1,8.97417,9999,176,170,1860
1,8.97417,9999,175,170,1880
1,8.97417,9999,175,170,1900
1,8.97417,9999,175,170,1920
1,8.97417,9999,175,170,1940
1,8.97417,9999,175,170,1960
1,8.97417,9999,176,169,1980
1,8.97417,9999,176,169,2000
1,8.97417,9999,173,170,2020
1,8.97417,9999,173,170,2040
1,8.97417,9999,174,170,2060
1,8.97417,9999,174,170,2080
1,8.97417,9999,174,170,2100
1,8.97417,9999,175,171,2120
1,8.97417,9999,175,171,2140
1,8.97417,9999,176,170,2160
1,8.97417,9999,176,170,2180
1,8.97417,9999,175,169,2200
1,8.97417,9999,175,169,2220
1,8.97417,9999,176,169,2240
1,8.97417,9999,176,169,2260
1,8.97417,9999,176,169,2280
1,8.97417,9999,176,169,2300
1,8.97417,9999,176,169,2320
1,8.97417,9999,173,169,2340
1,8.97417,9999,173,170,2360
1,8.97417,9999,173,170,2380
1,8.97417,9999,172,170,2400
1,8.97417,9999,172,170,2420
1,8.97417,9999,175,170,2440
1,8.97417,9999,175,170,2460
1,8.97417,9999,177,170,2480
1,8.97417,9999,177,170,2500
1,8.97417,9999,176,170,2520
1,8.97417,9999,176,170,2540
1,8.97417,9999,176,170,2560
1,8.97417,9999,174,171,2580
1,8.97417,9999,174,171,2600
1,8.97417,9999,176,171,2620
1,8.97417,9999,176,171,2640
1,8.97417,9999,176,171,2660
1,8.97417,9999,177,171,2680
1,8.97417,9999,177,171,2700
1,8.97417,9999,176,170,2720
1,8.97417,9999,176,170,2740
1,8.97417,9999,175,170,2760
1,8.97417,9999,175,170,2780
1,8.97417,9999,174,170,2800
1,8.97417,9999,174,171,2820
1,8.97417,9999,174,171,2840
1,8.97417,9999,175,171,2860
1,8.97417,9999,175,171,2880
1,8.97417,9999,175,171,2900
1,8.97417,9999,174,171,2920
1,8.97417,9999,174,171,2940
1,8.97417,9999,174,170,2960
1,8.97417,9999,174,170,2980
1,8.97417,9999,173,170,3000
1,8.97417,9999,173,170,3020
1,8.97417,9999,173,170,3040
1,8.97417,9999,173,170,3060
1,8.97417,9999,173,170,3080
1,8.97417,9999,174,170,3100
1,8.97417,9999,174,170,3120
1,8.97417,9999,174,169,3140
1,8.97417,9999,174,169,3160
1,8.97417,9999,174,169,3180
1,8.97417,9999,175,170,3200
1,8.97417,9999,175,170,3220
1,8.97417,9999,175,170,3240
1,8.97417,9999,175,170,3260
1,8.97417,9999,173,170,3280
1,8.97417,9999,173,170,3300
1,8.97417,9999,175,171,3320
1,8.97417,9999,175,171,3340
1,8.97417,9999,175,171,3360
1,8.97417,9999,173,171,3380
1,8.97417,9999,173,171,3400
1,8.97417,9999,174,171,3420
1,8.97417,9999,174,171,3440
1,8.97417,9999,174,169,3460
1,8.97417,9999,174,169,3480
1,8.97417,9999,176,170,3500
1,8.97417,9999,176,170,3520
1,8.97417,9999,176,170,3540
1,8.97417,9999,174,170,3560
1,0,9999,9999,9999,20
1,0,9999,9999,9999,40
1,0,9999,9999,9999,60
1,0,9999,9999,9999,80
1,0,9999,9999,9999,100
1,0,9999,9999,1041,120
1,0,9999,9999,1041,140
1,0,9999,9999,1066,160
1,0,9999,9999,1066,180
1,0,9999,9999,1066,200
1,0,9999,9999,1052,220
1,0,9999,9999,1052,240
1,0,9999,9999,1046,260
1,0,9999,9999,1046,280
1,0,9999,9999,1046,300
1,0,9999,9999,1047,320
1,0,9999,9999,1047,340
1,0,9999,9999,1043,360
1,0,9999,9999,1043,380
1,0,9999,9999,1043,400
1,0,9999,9999,1048,420
1,0,9999,9999,1048,440
1,0,9999,9999,1047,460
1,0,9999,9999,1047,480
1,0,9999,9999,1047,500
1,0,9999,9999,1041,520
1,0,9999,9999,1041,540
1,0,9999,9999,9999,560
1,0,9999,9999,9999,580
1,0,9999,9999,9999,600
1,0,9999,9999,9999,620
1,0,9999,9999,9999,640
1,0,9999,9999,1046,660
1,0,9999,955,1046,680
1,0,9999,955,1046,700
1,0,9999,9999,9999,720
1,0,9999,9999,9999,740
1,0,9999,9999,9999,760
1,0,9999,9999,9999,780
1,0,9999,9999,9999,800
1,0,9999,9999,1058,820
1,0,9999,9999,1058,840
1,0,9999,9999,9999,860
2,0,9999,9999,9999,880
2,0,9999,9999,9999,900
2,0.04875,9999,9999,1035,920
2,0.09125,9999,9999,1035,940
2,0.122778,9999,9999,1046,960
2,0.150417,9999,9999,1046,980
2,0.177917,9999,9999,1046,1000
2,0.265833,9999,9999,9999,1020
2,0.3125,9999,9999,9999,1040
2,0.344167,9999,9999,9999,1060
2,0.395417,9999,9999,9999,1080
2,0.428333,9999,9999,9999,1100
2,0.507917,9999,958,9999,1120
2,0.552917,9999,958,9999,1140
2,0.599583,9999,9999,9999,1160
2,0.694583,9999,9999,9999,1180
2,0.795833,9999,9999,9999,1200
1,0.8525,9999,9999,9999,1220
1,0.95625,9999,9999,9999,1240
1,0.995833,9999,9999,9999,1260
1,1.03042,9999,9999,9999,1280
1,1.09625,9999,9999,9999,1300
1,1.12708,9999,9999,9999,1320
1,1.18583,9999,9999,9999,1340
1,1.21667,9999,9999,9999,1360
1,1.2525,9999,9999,9999,1380
1,1.3525,9999,9999,9999,1400
1,1.40958,9999,9999,9999,1420
1,1.52333,9999,9999,9999,1440
1,1.57833,9999,9999,9999,1460
1,1.63208,9999,9999,9999,1480
1,1.73542,9999,9999,9999,1500
1,1.785,9999,9999,9999,1520
1,1.88083,9999,9999,9999,1540
1,1.92917,9999,9999,9999,1560
1,2.01667,9999,9999,9999,1580
1,2.05792,9999,9999,9999,1600
1,2.0975,9999,9999,9999,1620
1,2.17458,9999,9999,9999,1640
1,2.21125,9999,9999,9999,1660
1,2.28208,9999,9999,9999,1680
1,2.31708,9999,9999,9999,1700
1,2.35042,9999,9999,9999,1720
1,2.42333,9999,9999,9999,1740
1,2.45958,9999,9999,9999,1760
1,2.53167,9999,9999,9999,1780
1,2.56708,9999,9999,9999,1800
1,2.6025,9999,9999,9999,1820
1,2.67,9999,9999,9999,1840
1,2.70292,9999,9999,9999,1860
1,2.77,9999,9999,9999,1880
1,2.80292,9999,9999,9999,1900
1,2.83833,9999,9999,9999,1920
1,2.90375,9999,9999,9999,1940
1,2.935,9999,9999,9999,1960
1,2.99833,9999,9999,9999,1980
2,3.02958,9999,9999,9999,2000
2,3.05917,9999,9999,9999,2020
2,3.13708,9999,9999,9999,2040
2,3.19833,9999,9999,9999,2060
2,3.36042,9999,9999,9999,2080
2,3.43083,9999,9999,9999,2100
2,3.515,9999,9999,9999,2120
2,3.55958,9999,9999,9999,2140
2,3.61417,9999,9999,9999,2160
2,3.73167,9999,9999,9999,2180
2,3.78708,9999,9999,9999,2200
2,3.8875,9999,9999,9999,2220
2,3.94083,9999,9999,9999,2240
2,3.99833,9999,9999,9999,2260
1,4.11917,9999,9999,9999,2280
1,4.18333,9999,9999,9999,2300
1,4.28708,9999,9999,9999,2320
1,4.44958,9999,9999,9999,2340
1,4.52833,9999,9999,9999,2360
1,4.56583,9999,9999,9999,2380
1,4.65417,9999,9999,9999,2400
1,4.70958,9999,9999,9999,2420
1,4.76958,9999,9999,9999,2440
1,4.89292,9999,9999,9999,2460
1,4.9525,9999,9999,9999,2480
1,5.07,9999,9999,9999,2500
1,5.125,9999,9999,9999,2520
1,5.18125,9999,9999,9999,2540
1,5.29,9999,9999,9999,2560
1,5.34167,9999,9999,9999,2580
1,5.44042,9999,9999,9999,2600
1,5.48792,9999,9999,9999,2620
1,5.53375,9999,9999,9999,2640
1,5.6225,9999,9999,9999,2660
1,5.66625,9999,9999,9999,2680
1,5.74917,9999,9999,9999,2700
1,5.79,9999,9999,9999,2720
1,5.87208,9999,9999,9999,2740
1,5.91292,9999,9999,9999,2760
1,5.95792,9999,9999,9999,2780
1,6.0425,9999,9999,9999,2800
1,6.08542,9999,9999,9999,2820
1,6.17083,9999,9999,9999,2840
1,6.2125,9999,9999,9999,2860
1,6.25542,9999,9999,9999,2880
1,6.3375,9999,9999,9999,2900
1,6.37708,9999,9999,9999,2920
1,6.455,9999,9999,9999,2940
1,6.49333,9999,9999,9999,2960
1,6.56833,9999,9999,9999,2980
1,6.60458,9999,9999,9999,3000
1,6.64208,9999,9999,9999,3020
1,6.71417,9999,9999,9999,3040
1,6.75083,198,9999,9999,3060
1,6.8225,198,9999,9999,3080
1,6.85833,187,9999,9999,3100
1,6.89333,187,9999,9999,0
1,6.96292,187,9999,9999,20
1,6.99542,182,9999,9999,40
1,7.06042,182,9999,9999,60
1,7.09125,186,9999,9999,0
1,7.12375,186,9999,9999,20
1,7.18833,186,9999,9999,40
1,7.21958,190,9999,9999,60
1,7.27875,190,9999,9999,0
1,7.30833,190,9999,9999,20
1,7.3375,188,9999,9999,40
1,7.39417,188,9999,9999,60
1,7.42292,190,9999,9999,0
1,7.47667,190,9999,9999,20
1,7.50417,190,9999,9999,40
1,7.53083,190,9999,9999,60
1,7.58333,190,9999,9999,0
1,7.60833,192,9999,9999,20
1,7.6575,192,9999,9999,40
1,7.68208,192,9999,9999,60
1,7.70542,194,9999,9999,0
1,7.75125,194,9999,9999,20
1,7.77417,182,9999,9999,40
1,7.82,182,9999,9999,60
1,7.86375,187,9999,9999,0
1,7.88458,187,9999,9999,20
1,7.905,188,9999,185,40
1,7.94542,188,9999,185,60
1,7.96542,188,9999,185,0
1,8.00458,185,9999,188,20
1,8.02542,185,9999,188,40
1,8.04458,182,9999,187,60
1,8.08125,182,9999,187,0
1,8.0975,182,9999,187,20
1,8.13083,184,9999,184,40
1,8.14792,184,9999,184,60
1,8.16417,188,9999,182,0
1,8.19583,188,9999,182,20
1,8.21167,188,9999,182,40
1,8.24042,193,9999,183,60
1,8.25583,193,9999,183,0
1,8.28417,210,9999,186,20
1,8.2975,210,9999,186,40
1,8.31042,210,9999,186,60
1,8.33417,219,9999,192,0
1,8.34542,219,9999,192,20
1,8.36667,220,9999,195,40
1,8.3775,220,9999,195,60
1,8.38708,220,9999,195,0
1,8.40667,425,9999,183,20
1,8.41625,425,9999,183,40
1,8.43208,425,9999,276,60
1,8.44,435,9999,276,0
1,8.44833,435,9999,276,20
1,8.46125,429,9999,275,40
1,8.4675,429,9999,275,60
1,8.47875,429,9999,280,0
1,8.48417,9999,9999,280,20
1,8.48917,9999,9999,279,40
1,8.49833,9999,9999,279,60
1,8.5025,9999,9999,279,80
1,8.51,9999,9999,278,100
1,8.51208,9999,9999,278,120
1,8.51458,9999,9999,278,140
1,8.51875,9999,9999,278,160
1,8.52042,9999,9999,278,180
1,8.5225,9999,9999,277,200
1,8.5225,9999,9999,277,220
1,8.5225,9999,9999,277,240
2,8.5225,9999,9999,277,260
2,8.5225,9999,9999,277,280
2,8.56125,9999,9999,277,300
2,8.61375,9999,9999,277,320
1,8.73,9999,9999,277,340
1,8.75042,9999,9999,278,360
1,8.74583,9999,9999,278,380
1,8.72625,9999,9999,278,400
1,8.71625,9999,9999,278,420
1,8.7,9999,9999,278,440
1,8.69458,9999,9999,277,460
1,8.6925,9999,9999,277,480
1,8.73833,9999,202,276,500
1,8.755,9999,202,276,520
1,8.76292,9999,202,277,540
1,8.77708,9999,199,277,560
1,8.7825,9999,199,277,580
1,8.78792,9999,201,277,600
1,8.79625,9999,201,277,620
1,8.8,9999,201,276,640
1,8.805,9999,196,276,660
1,8.80792,9999,196,276,680
1,8.81167,9999,196,276,700
1,8.81417,9999,196,276,720
1,8.81542,9999,196,276,740
1,8.81833,9999,198,276,760
1,8.81917,9999,198,276,780
1,8.82167,9999,197,275,800
1,8.8225,9999,197,275,820
1,8.8225,9999,197,276,840
1,8.8225,9999,197,276,860
1,8.8225,9999,197,276,880
1,8.8225,9999,195,276,900
1,8.8225,9999,195,276,920
1,8.8225,9999,195,276,940
1,8.8225,9999,197,276,960
1,8.8225,9999,197,276,980
1,8.8225,9999,197,276,1000
2,8.8225,9999,197,276,1020
2,8.8225,9999,197,275,1040
2,8.85875,9999,195,275,1060
2,8.90917,9999,195,275,1080
2,9.0025,9999,196,277,1100
1,9.01792,9999,196,277,1120
1,9.03958,9999,196,276,1140
1,9.0725,9999,197,276,1160
1,9.085,9999,197,276,1180
1,9.10583,9999,190,275,1200
1,9.11417,9999,190,275,1220
1,9.12083,9999,190,275,1240
1,9.12833,9999,184,275,1260
1,9.13083,9999,184,275,1280
1,9.13833,9999,183,276,1300
1,9.14375,9999,183,276,1320
1,9.15833,9999,183,179,1340
1,9.16708,9999,183,179,1360
1,9.18542,9999,183,181,1380
1,9.19542,9999,182,181,1400
1,9.21292,9999,182,183,1420
1,9.22333,9999,182,183,1440
1,9.24167,9999,183,183,1460
1,9.24958,9999,183,188,1480
1,9.26542,9999,184,188,1500
1,9.27208,9999,184,188,1520
1,9.28583,9999,186,188,1540
1,9.29167,9999,186,188,1560
1,9.3025,9999,190,184,1580
1,9.30708,9999,190,184,1600
1,9.315,9999,190,185,1620
1,9.31958,9999,191,185,1640
1,9.32667,9999,191,184,1660
1,9.32917,9999,192,184,1680
1,9.33583,9999,192,184,1700
1,9.3375,9999,192,184,1720
1,9.33875,9999,194,184,1740
1,9.34083,9999,194,184,1760
1,9.34167,9999,194,184,1780
1,9.34208,9999,193,184,1800
1,9.34208,9999,193,183,1820
1,9.34208,9999,195,183,1840
1,9.34208,9999,195,183,1860
1,9.34208,9999,195,183,1880
1,9.34208,9999,196,183,1900
1,9.34208,9999,194,183,1920
1,9.34208,9999,194,184,1940
1,9.34208,9999,194,184,1960
1,9.34208,9999,196,184,1980
1,9.34208,9999,196,183,2000
1,9.34208,9999,196,183,2020
1,9.34208,9999,196,183,2040
1,9.34208,9999,195,183,2060
1,9.34208,9999,195,183,2080
1,9.34208,9999,192,183,2100
1,9.34208,9999,192,183,2120
1,9.34208,9999,192,184,2140
1,9.34208,9999,191,184,2160
1,9.34208,9999,191,184,2180
1,9.34208,9999,191,184,2200
1,9.34208,9999,191,184,2220
1,9.34208,9999,191,184,2240
1,9.34208,9999,191,184,2260
1,9.34208,9999,191,184,2280
1,9.34208,9999,192,184,2300
1,9.34208,9999,192,184,2320
1,9.34208,9999,192,184,2340
1,9.34208,9999,192,184,2360
1,9.34208,9999,192,185,2380
1,9.34208,9999,190,185,2400
1,9.34208,9999,190,185,2420
1,9.34208,9999,190,185,2440
1,9.34208,9999,191,185,2460
1,9.34208,9999,191,185,2480
1,9.34208,9999,191,185,2500
1,9.34208,9999,191,185,2520
1,9.34208,9999,191,185,2540
1,9.34208,9999,190,185,2560
1,9.34208,9999,190,185,2580
1,9.34208,9999,192,185,2600
1,9.34208,9999,192,184,2620
1,9.34208,9999,192,184,2640
1,9.34208,9999,190,184,2660
1,9.34208,9999,190,184,2680
1,9.34208,9999,191,184,2700
1,9.34208,9999,191,185,2720
1,9.34208,9999,191,185,2740
1,9.34208,9999,191,185,2760
1,9.34208,9999,191,185,2780
1,9.34208,9999,192,185,2800
1,9.34208,9999,192,184,2820
1,9.34208,9999,191,185,2840
1,9.34208,9999,191,185,2860
1,9.34208,9999,191,185,2880
1,9.34208,9999,191,185,2900
1,9.34208,9999,191,185,2920
1,9.34208,9999,191,185,2940
1,9.34208,9999,191,185,2960
1,9.34208,9999,191,184,2980
1,9.34208,9999,192,184,3000
1,9.34208,9999,192,185,3020
1,9.34208,9999,191,185,3040
1,9.34208,9999,191,185,3060
1,9.34208,9999,191,185,3080
1,9.34208,9999,191,185,3100
1,9.34208,9999,191,185,3120
1,9.34208,9999,191,185,3140
1,9.34208,9999,191,185,3160
1,9.34208,9999,191,185,3180
1,9.34208,9999,191,184,3200
1,9.34208,9999,191,184,3220
1,9.34208,9999,191,184,3240
1,9.34208,9999,191,185,3260
1,9.34208,9999,191,185,3280
1,9.34208,9999,191,184,3300
1,9.34208,9999,192,184,3320
1,9.34208,9999,192,184,3340
1,9.34208,9999,192,184,3360
1,9.34208,9999,190,184,3380
1,9.34208,9999,190,185,3400
1,9.34208,9999,190,185,3420
1,9.34208,9999,190,184,3440
1,9.34208,9999,190,184,3460
1,9.34208,9999,190,184,3480
1,9.34208,9999,190,184,3500
1,9.34208,9999,192,184,3520
1,9.34208,9999,192,184,3540
1,9.34208,9999,191,184,3560
1,9.34208,9999,191,185,3580
1,9.34208,9999,191,185,3600
1,9.34208,9999,191,185,3620
1,9.34208,9999,191,184,3640
1,9.34208,9999,192,184,3660
1,9.34208,9999,192,184,3680
1,9.34208,9999,192,184,3700
1,9.34208,9999,192,185,3720
1,9.34208,9999,192,185,3740
1,9.34208,9999,192,185,3760
1,9.34208,9999,192,185,3780
1,9.34208,9999,191,185,3800
1,9.34208,9999,191,185,3820
1,9.34208,9999,192,185,3840
1,9.34208,9999,192,185,3860
1,9.34208,9999,191,184,3880
1,9.34208,9999,191,184,3900
1,9.34208,9999,191,185,3920
1,9.34208,9999,192,185,3940
1,9.34208,9999,192,185,3960
1,9.34208,9999,191,185,3980
1,9.34208,9999,191,185,4000
1,9.34208,9999,191,185,4020
1,9.34208,9999,192,185,4040
1,9.34208,9999,192,185,4060
1,9.34208,9999,190,185,4080
1,9.34208,9999,190,185,4100
1,9.34208,9999,191,185,4120
1,9.34208,9999,191,185,4140
1,9.34208,9999,191,186,4160
1,9.34208,9999,191,186,4180
1,9.34208,9999,191,184,4200
1,9.34208,9999,191,184,4220
1,9.34208,9999,191,185,4240
1,9.34208,9999,191,185,4260
1,9.34208,9999,191,185,4280
1,9.34208,9999,191,185,4300
1,9.34208,9999,191,185,4320
1,9.34208,9999,191,185,4340
1,9.34208,9999,191,185,4360
1,9.34208,9999,191,185,4380
1,9.34208,9999,191,185,4400
1,9.34208,9999,191,185,4420
1,9.34208,9999,191,185,4440
1,9.34208,9999,193,183,4460
1,9.34208,9999,193,183,4480
1,9.34208,9999,190,183,4500
1,9.34208,9999,190,185,4520
1,9.34208,9999,190,185,4540
1,9.34208,9999,190,184,4560
1,9.34208,9999,190,184,4580
1,9.34208,9999,192,184,4600
1,9.34208,9999,192,184,4620
1,9.34208,9999,190,184,4640
1,9.34208,9999,190,185,4660
1,9.34208,9999,191,185,4680
1,9.34208,9999,191,185,4700
1,9.34208,9999,191,184,4720
1,9.34208,9999,191,184,4740
1,9.34208,9999,192,184,4760
1,9.34208,9999,192,185,4780
1,9.34208,9999,192,185,4800
1,9.34208,9999,190,184,4820
1,9.34208,9999,190,184,4840
1,9.34208,9999,190,184,4860
1,9.34208,9999,190,185,4880
1,9.34208,9999,190,185,4900
1,9.34208,9999,191,185,4920
1,9.34208,9999,191,185,4940
1,9.34208,9999,191,185,4960
1,9.34208,9999,191,184,4980
1,9.34208,9999,191,184,5000
1,9.34208,9999,190,184,5020
1,9.34208,9999,190,184,5040
1,9.34208,9999,189,184,5060
1,9.34208,9999,189,185,5080
1,9.34208,9999,189,185,5100
1,0,9999,9999,9999,20
1,0,9999,9999,9999,40
1,0,9999,9999,9999,60
1,0,9999,9999,9999,80
1,0,9999,9999,9999,100
1,0,9999,9999,9999,120
